DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
2018-07-15T08:00:37,2018-05-01T00:00:00,Departure,International,Scheduled Carriers,1151435
2018-08-15T08:00:39,2018-06-01T00:00:00,Arrival,Domestic,Charter,192
2018-08-15T08:00:39,2018-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2773362
2018-08-15T08:00:39,2018-06-01T00:00:00,Arrival,International,Charter,7
2018-08-15T08:00:39,2018-06-01T00:00:00,Arrival,International,Scheduled Carriers,1139946
2018-08-15T08:00:39,2018-06-01T00:00:00,Departure,Domestic,Charter,135
2018-08-15T08:00:39,2018-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,2841512
2018-08-15T08:00:39,2018-06-01T00:00:00,Departure,International,Charter,169
2018-08-15T08:00:39,2018-06-01T00:00:00,Departure,International,Scheduled Carriers,1257146
2018-09-15T08:00:40,2018-07-01T00:00:00,Arrival,Domestic,Charter,217
2018-09-15T08:00:40,2018-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2924691
2018-09-15T08:00:40,2018-07-01T00:00:00,Arrival,International,Charter,102
2018-09-15T08:00:40,2018-07-01T00:00:00,Arrival,International,Scheduled Carriers,1317096
2018-09-15T08:00:40,2018-07-01T00:00:00,Departure,Domestic,Charter,171
2018-09-15T08:00:40,2018-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,2922417
2018-09-15T08:00:40,2018-07-01T00:00:00,Departure,International,Scheduled Carriers,1265736
2018-10-15T08:00:41,2018-08-01T00:00:00,Arrival,Domestic,Charter,223
2018-10-15T08:00:41,2018-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2795731
2018-10-15T08:00:41,2018-08-01T00:00:00,Arrival,International,Charter,3
2018-10-15T08:00:41,2018-08-01T00:00:00,Arrival,International,Scheduled Carriers,1271831
2018-10-15T08:00:41,2018-08-01T00:00:00,Departure,Domestic,Charter,492
2018-10-15T08:00:41,2018-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,2850617
2018-10-15T08:00:41,2018-08-01T00:00:00,Departure,International,Scheduled Carriers,1218513
2018-11-15T08:00:40,2018-09-01T00:00:00,Arrival,Domestic,Charter,760
2018-11-15T08:00:40,2018-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2372255
2018-11-15T08:00:40,2018-09-01T00:00:00,Arrival,International,Charter,15
2018-11-15T08:00:40,2018-09-01T00:00:00,Arrival,International,Scheduled Carriers,1061480
2018-11-15T08:00:40,2018-09-01T00:00:00,Departure,Domestic,Charter,446
2018-11-15T08:00:40,2018-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,2400638
2018-11-15T08:00:40,2018-09-01T00:00:00,Departure,International,Scheduled Carriers,1046930
2018-12-15T08:00:45,2018-10-01T00:00:00,Arrival,Domestic,Charter,556
2018-12-15T08:00:45,2018-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2579984
2018-12-15T08:00:45,2018-10-01T00:00:00,Arrival,International,Charter,17
2018-12-15T08:00:45,2018-10-01T00:00:00,Arrival,International,Scheduled Carriers,1040768
2018-12-15T08:00:45,2018-10-01T00:00:00,Departure,Domestic,Charter,843
2018-12-15T08:00:45,2018-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,2551287
2018-12-15T08:00:45,2018-10-01T00:00:00,Departure,International,Scheduled Carriers,1083831
